Unnamed: 0,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Location,Area,Depth,Width,longitude,latitude,altitude,Dangerous
0,3/15/2024,-2.2,-17.0,0.0,12.0,5.0,0,0,0,0,0,0,-2.2,-2.2,-2.2,-17.0,12.8,50.0,50.0,0.0,1013.25,-2.2,10.0,117,12.8,Davenport Hill,Davenport Hill,"18""",0,-111.6221452,40.599395,0,True
0,3/15/2024,0.4,-14.0,0.0,12.0,5.0,0,0,0,0,0,0,0.4,0.4,0.4,-14.0,8.7,50.0,50.0,0.0,1013.25,0.4,10.0,335,8.7,Days Fork,Days Fork,"5""",0,-111.6364591,40.621971,0,True
0,3/15/2024,-3.4,-18.2,0.0,12.0,5.0,0,0,0,0,0,0,-3.4,-3.4,-3.4,-18.2,12.8,50.0,50.0,0.0,1013.25,-3.4,10.0,117,12.8,Wolverine Peak,Wolverine Peak,2',0,-111.6035752,40.5854307,0,True
0,3/15/2024,6.0,-3.5,0.0,12.0,5.0,0,0,0,0,0,0,6.0,6.0,6.0,-3.5,22.7,50.0,50.0,0.0,1013.25,6.0,10.0,73,22.7,Microwave,Microwave,"8""",0,-111.8017566,40.7499823,0,True
0,3/14/2024,1.1,-14.8,0.0,12.0,5.0,0,0,0,0,0,0,1.1,1.1,1.1,-14.8,14.4,50.0,50.0,0.1,1013.25,1.1,10.0,66,14.4,Neffs,Neffs,"6""",0,-111.7501551,40.6731884,0,True
0,3/14/2024,9.6,-6.0,0.0,12.0,5.0,0,0,0,0,0,0,9.6,9.6,9.6,-6.0,20.7,50.0,50.0,0.0,1013.25,9.6,10.0,341,20.7,Superior,Superior,"14""",0,-111.9164388,40.799927,0,True
0,3/13/2024,2.7,-3.0,0.0,12.0,5.0,0,0,0,0,0,0,2.7,2.7,2.7,-3.0,17.3,50.0,50.0,6.1,1013.25,2.7,10.0,339,17.3,Meadows,Meadows,"10""",0,-111.9471139,40.5218341,0,True
0,3/13/2024,-0.3,-11.3,0.0,12.0,5.0,0,0,0,0,0,0,-0.3,-0.3,-0.3,-11.3,10.8,50.0,50.0,5.5,1013.25,-0.3,10.0,56,10.8,west porter,west porter,"10""",0,-111.7121964,40.6891988,0,True
0,3/13/2024,-6.5,-13.5,0.0,12.0,5.0,0,0,0,0,0,0,-6.5,-6.5,-6.5,-13.5,10.8,50.0,50.0,4.8,1013.25,-6.5,10.0,286,10.8,Grizzly Gulch,Grizzly Gulch,"8""",0,-111.6176169,40.5945374,0,True
0,3/10/2024,7.2,-2.6,0.0,12.0,5.0,0,0,0,0,0,0,7.2,7.2,7.2,-2.6,13.7,50.0,50.0,0.0,1013.25,7.2,10.0,308,13.7,Airplane Peak,Airplane Peak,"5""",0,-113.45111,41.6304776,0,True
0,3/10/2024,-0.7,-6.1,0.0,12.0,5.0,0,0,0,0,0,0,-0.7,-0.7,-0.7,-6.1,14.4,50.0,50.0,0.0,1013.25,-0.7,10.0,236,14.4,Bells Canyon,Bells Canyon,2',0,-111.7501542,40.5410271,0,True
0,3/10/2024,7.5,0.2,0.0,12.0,5.0,0,0,0,0,0,0,7.5,7.5,7.5,0.2,20.9,50.0,50.0,0.0,1013.25,7.5,10.0,192,20.9,Big Willow,Big Willow,"12""",0,-111.8959303,40.5239148,0,True
0,3/10/2024,11.6,-6.3,0.0,12.0,5.0,0,0,0,0,0,0,11.6,11.6,11.6,-6.3,23.1,50.0,50.0,0.0,1013.25,11.6,10.0,127,23.1,White Pine,White Pine,,0,-112.0293301,41.147734,0,True
0,3/9/2024,1.1,-15.1,0.0,12.0,5.0,0,0,0,0,0,0,1.1,1.1,1.1,-15.1,10.3,50.0,50.0,0.0,1013.25,1.1,10.0,252,10.3,Limber Pine,Limber Pine,2',0,-111.4743762,41.9199327,0,True
0,3/9/2024,-3.6,-20.6,0.0,12.0,5.0,0,0,0,0,0,0,-3.6,-3.6,-3.6,-20.6,12.9,50.0,50.0,0.0,1013.25,-3.6,10.0,264,12.9,Red Baldy,Red Baldy,"6""",0,-111.6671395,40.5403139,0,True
0,3/8/2024,-8.4,-18.3,0.0,12.0,5.0,0,0,0,0,0,0,-8.4,-8.4,-8.4,-18.3,11.6,50.0,50.0,0.0,1013.25,-8.4,10.0,21,11.6,Lake Peak,Lake Peak,"4""",0,-112.356041,38.3371967,0,True
0,3/7/2024,0.8,-7.1,0.0,12.0,5.0,0,0,0,0,0,0,0.8,0.8,0.8,-7.1,13.0,50.0,50.0,0.5,1013.25,0.8,10.0,305,13.0,Dutch Draw,Dutch Draw,"6""",0,-109.4192889,40.9361428,0,True
0,3/6/2024,6.9,0.4,0.0,12.0,5.0,0,0,0,0,0,0,6.9,6.9,6.9,0.4,10.2,50.0,50.0,2.5,1013.25,6.9,10.0,194,10.2,Pink Pine,Pink Pine,"8""",0,-111.8943205,40.5617153,0,True
0,3/6/2024,7.3,-2.1,0.0,12.0,5.0,0,0,0,0,0,0,7.3,7.3,7.3,-2.1,14.0,50.0,50.0,0.0,1013.25,7.3,10.0,256,14.0,Rocky Point,Rocky Point,"10""",0,-114.0150068,40.3116003,0,True
0,3/5/2024,1.0,-10.8,0.0,12.0,5.0,0,0,0,0,0,0,1.0,1.0,1.0,-10.8,6.3,50.0,50.0,0.6,1013.25,1.0,10.0,283,6.3,Little Pine,Little Pine,,0,-111.7143584,39.4225192,0,True
0,3/5/2024,4.3,-12.8,0.0,12.0,5.0,0,0,0,0,0,0,4.3,4.3,4.3,-12.8,22.6,50.0,50.0,0.0,1013.25,4.3,10.0,138,22.6,Seagull,Seagull,"6""",0,-111.8928314,40.7697574,0,True
0,3/3/2024,5.3,0.4,0.0,12.0,5.0,0,0,0,0,0,0,5.3,5.3,5.3,0.4,28.6,50.0,50.0,2.8,1013.25,5.3,10.0,175,28.6,Bear Trap,Bear Trap,"6""",0,-113.118597,37.430759,0,True
0,2/27/2024,3.5,-4.5,0.0,12.0,5.0,0,0,0,0,0,0,3.5,3.5,3.5,-4.5,28.1,50.0,50.0,1.1,1013.25,3.5,10.0,0,28.1,Toms Hill,Toms Hill,"8""",0,-113.799429,39.1368918,0,True
0,2/24/2024,-3.7,-13.4,0.0,12.0,5.0,0,0,0,0,0,0,-3.7,-3.7,-3.7,-13.4,13.3,50.0,50.0,0.0,1013.25,-3.7,10.0,281,13.3,Red Baldy,Red Baldy,"6""",0,-111.6671395,40.5403139,0,True
0,2/24/2024,9.2,-1.6,0.0,12.0,5.0,0,0,0,0,0,0,9.2,9.2,9.2,-1.6,16.1,50.0,50.0,0.0,1013.25,9.2,10.0,183,16.1,Butler Basin,Butler Basin,"6""",0,-109.8005656,38.00155435,0,True
0,2/24/2024,-0.8,-11.8,0.0,12.0,5.0,0,0,0,0,0,0,-0.8,-0.8,-0.8,-11.8,12.2,50.0,50.0,0.0,1013.25,-0.8,10.0,250,12.2,Lake Peak,Lake Peak,"20""",0,-112.356041,38.3371967,0,True
0,2/23/2024,8.2,-4.1,0.0,12.0,5.0,0,0,0,0,0,0,8.2,8.2,8.2,-4.1,10.8,50.0,50.0,0.0,1013.25,8.2,10.0,18,10.8,Superior,Superior,2',0,-111.9164388,40.799927,0,True
0,2/23/2024,8.7,-1.2,0.0,12.0,5.0,0,0,0,0,0,0,8.7,8.7,8.7,-1.2,10.5,50.0,50.0,0.0,1013.25,8.7,10.0,60,10.5,Salt Lake,Salt Lake,10',0,-111.9103124,40.6632297,0,True
0,2/23/2024,1.1,-7.8,0.0,12.0,5.0,0,0,0,0,0,0,1.1,1.1,1.1,-7.8,9.9,50.0,50.0,0.0,1013.25,1.1,10.0,16,9.9,Pioneer Ridge,Pioneer Ridge,"12""",0,-112.8498287,37.6996004,0,True
0,2/22/2024,-0.4,-11.3,0.0,12.0,5.0,0,0,0,0,0,0,-0.4,-0.4,-0.4,-11.3,7.9,50.0,50.0,0.3,1013.25,-0.4,10.0,290,7.9,Argenta,Argenta,"6""",0,-111.5976811,40.6233813,0,True
0,2/22/2024,-0.8,-10.1,0.0,12.0,5.0,0,0,0,0,0,0,-0.8,-0.8,-0.8,-10.1,9.7,50.0,50.0,0.2,1013.25,-0.8,10.0,266,9.7,Main Porter,Main Porter,"20""",0,-111.7116604,40.6717193,0,True
0,2/21/2024,5.3,-1.7,0.0,12.0,5.0,0,0,0,0,0,0,5.3,5.3,5.3,-1.7,7.0,50.0,50.0,12.5,1013.25,5.3,10.0,146,7.0,East Bowl,East Bowl,"8""",0,-111.677609,40.326168,0,True
0,2/21/2024,0.9,-6.0,0.0,12.0,5.0,0,0,0,0,0,0,0.9,0.9,0.9,-6.0,12.4,50.0,50.0,15.6,1013.25,0.9,10.0,255,12.4,Yellow Jacket,Yellow Jacket,"6""",0,-111.6995678,40.6864731,0,True
0,2/21/2024,-2.4,-9.8,0.0,12.0,5.0,0,0,0,0,0,0,-2.4,-2.4,-2.4,-9.8,14.2,50.0,50.0,11.0,1013.25,-2.4,10.0,246,14.2,Broads Fork,Broads Fork,10',0,-111.7156044,40.6043718,0,True
0,2/19/2024,6.2,-5.0,0.0,12.0,5.0,0,0,0,0,0,0,6.2,6.2,6.2,-5.0,15.1,50.0,50.0,0.0,1013.25,6.2,10.0,141,15.1,Little Cottonwood Canyon,Little Cottonwood Canyon,"6""",0,-109.0738217,37.7801637,0,True
0,2/19/2024,11.5,-0.2,0.0,12.0,5.0,0,0,0,0,0,0,11.5,11.5,11.5,-0.2,26.3,50.0,50.0,3.2,1013.25,11.5,10.0,169,26.3,Blue Ice,Blue Ice,2',0,-111.9751885,40.6309846,0,True
0,2/19/2024,4.6,-8.1,0.0,12.0,5.0,0,0,0,0,0,0,4.6,4.6,4.6,-8.1,17.7,50.0,50.0,4.9,1013.25,4.6,10.0,139,17.7,West Porter,West Porter,"16""",0,-111.7121964,40.6891988,0,True
0,2/19/2024,11.9,-2.2,0.0,12.0,5.0,0,0,0,0,0,0,11.9,11.9,11.9,-2.2,24.8,50.0,50.0,4.7,1013.25,11.9,10.0,136,24.8,Reynolds Pk,Reynolds Pk,"12""",0,-112.097711,40.7078652,0,True
0,2/19/2024,-0.5,-12.4,0.0,12.0,5.0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-12.4,17.2,50.0,50.0,0.1,1013.25,-0.5,10.0,197,17.2,Pioneer Ridge,Pioneer Ridge,"20""",0,-112.8498287,37.6996004,0,True
0,2/18/2024,7.9,-2.1,0.0,12.0,5.0,0,0,0,0,0,0,7.9,7.9,7.9,-2.1,28.0,50.0,50.0,1.4,1013.25,7.9,10.0,269,28.0,Rocky Point,Rocky Point,2.5',0,-114.0150068,40.3116003,0,True
0,2/18/2024,8.5,-3.5,0.0,12.0,5.0,0,0,0,0,0,0,8.5,8.5,8.5,-3.5,9.4,50.0,50.0,1.6,1013.25,8.5,10.0,126,9.4,Highline,Highline,"11""",0,-111.7250892,40.0261365,0,True
0,2/18/2024,-3.6,-7.9,0.0,12.0,5.0,0,0,0,0,0,0,-3.6,-3.6,-3.6,-7.9,17.0,50.0,50.0,6.4,1013.25,-3.6,10.0,232,17.0,Grizzly Gulch,Grizzly Gulch,"10""",0,-111.6176169,40.5945374,0,True
0,2/17/2024,5.0,-1.9,0.0,12.0,5.0,0,0,0,0,0,0,5.0,5.0,5.0,-1.9,16.3,50.0,50.0,0.2,1013.25,5.0,10.0,1,16.3,Cone,Cone,"14""",0,-110.2273869,38.7186662,0,True
0,2/17/2024,-4.5,-20.0,0.0,12.0,5.0,0,0,0,0,0,0,-4.5,-4.5,-4.5,-20.0,7.9,50.0,50.0,0.0,1013.25,-4.5,10.0,242,7.9,Bells Canyon,Bells Canyon,5',0,-111.7501542,40.5410271,0,True
0,2/17/2024,5.0,-6.7,0.0,12.0,5.0,0,0,0,0,0,0,5.0,5.0,5.0,-6.7,13.3,50.0,50.0,0.0,1013.25,5.0,10.0,67,13.3,Superior,Superior,2',0,-111.9164388,40.799927,0,True
0,2/17/2024,-0.5,-14.6,0.0,12.0,5.0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-14.6,12.0,50.0,50.0,0.0,1013.25,-0.5,10.0,71,12.0,Hellgate,Hellgate,,0,-111.4162774,41.1602453,0,True
0,2/17/2024,-2.3,-17.6,0.0,12.0,5.0,0,0,0,0,0,0,-2.3,-2.3,-2.3,-17.6,9.2,50.0,50.0,0.0,1013.25,-2.3,10.0,187,9.2,Silver Fork,Silver Fork,"12""",0,-111.6195606,40.6181712,0,True
0,2/17/2024,3.1,-8.2,0.0,12.0,5.0,0,0,0,0,0,0,3.1,3.1,3.1,-8.2,11.0,50.0,50.0,0.0,1013.25,3.1,10.0,230,11.0,Meadows,Meadows,"10""",0,-111.9471139,40.5218341,0,True
0,2/16/2024,7.0,-0.8,0.0,12.0,5.0,0,0,0,0,0,0,7.0,7.0,7.0,-0.8,18.6,50.0,50.0,4.4,1013.25,7.0,10.0,159,18.6,Blue Ice,Blue Ice,6',0,-111.9751885,40.6309846,0,True
0,2/16/2024,3.5,-2.2,0.0,12.0,5.0,0,0,0,0,0,0,3.5,3.5,3.5,-2.2,9.9,50.0,50.0,3.8,1013.25,3.5,10.0,242,9.9,Upper Days,Upper Days,2',0,-112.0543509,40.6320337,0,True
0,2/16/2024,-3.8,-9.3,0.0,12.0,5.0,0,0,0,0,0,0,-3.8,-3.8,-3.8,-9.3,17.7,50.0,50.0,9.8,1013.25,-3.8,10.0,261,17.7,Silver Fork,Silver Fork,"10""",0,-111.6195606,40.6181712,0,True
0,2/16/2024,-3.6,-10.2,0.0,12.0,5.0,0,0,0,0,0,0,-3.6,-3.6,-3.6,-10.2,20.6,50.0,50.0,6.3,1013.25,-3.6,10.0,248,20.6,Mt Aire,Mt Aire,"10""",0,-111.695302,40.720283,0,True
0,2/16/2024,5.5,-0.6,0.0,12.0,5.0,0,0,0,0,0,0,5.5,5.5,5.5,-0.6,14.5,50.0,50.0,1.5,1013.25,5.5,10.0,129,14.5,Green Slope,Green Slope,"5""",0,-111.8763263,40.8763341,0,True
0,2/15/2024,-0.8,-8.5,0.0,12.0,5.0,0,0,0,0,0,0,-0.8,-0.8,-0.8,-8.5,8.4,50.0,50.0,12.6,1013.25,-0.8,10.0,239,8.4,Mineral Fork,Mineral Fork,"10""",0,-111.6853502,40.6210541,0,True
0,2/15/2024,-0.6,-7.1,0.0,12.0,5.0,0,0,0,0,0,0,-0.6,-0.6,-0.6,-7.1,17.0,50.0,50.0,16.6,1013.25,-0.6,10.0,240,17.0,Yellow Jacket,Yellow Jacket,"15""",0,-111.6995678,40.6864731,0,True
0,2/11/2024,-5.6,-18.6,0.0,12.0,5.0,0,0,0,0,0,0,-5.6,-5.6,-5.6,-18.6,11.4,50.0,50.0,0.0,1013.25,-5.6,10.0,287,11.4,Broads Fork,Broads Fork,,0,-111.7156044,40.6043718,0,True
0,2/11/2024,-1.1,-18.3,0.0,12.0,5.0,0,0,0,0,0,0,-1.1,-1.1,-1.1,-18.3,11.2,50.0,50.0,0.0,1013.25,-1.1,10.0,321,11.2,Pioneer Ridge,Pioneer Ridge,3',0,-112.8498287,37.6996004,0,True
0,2/11/2024,-5.1,-17.9,0.0,12.0,5.0,0,0,0,0,0,0,-5.1,-5.1,-5.1,-17.9,11.3,50.0,50.0,0.0,1013.25,-5.1,10.0,310,11.3,Hogum,Hogum,3',0,-111.7198577,40.5522892,0,True
0,2/11/2024,-5.9,-15.9,0.0,12.0,5.0,0,0,0,0,0,0,-5.9,-5.9,-5.9,-15.9,5.5,50.0,50.0,0.0,1013.25,-5.9,10.0,274,5.5,Little Pine,Little Pine,,0,-111.7143584,39.4225192,0,True
0,2/11/2024,-4.9,-10.9,0.0,12.0,5.0,0,0,0,0,0,0,-4.9,-4.9,-4.9,-10.9,28.6,50.0,50.0,0.0,1013.25,-4.9,10.0,349,28.6,Little Cottonwood Canyon,Little Cottonwood Canyon,"2""",0,-109.0738217,37.7801637,0,True
0,2/10/2024,-13.5,-18.7,0.0,12.0,5.0,0,0,0,0,0,0,-13.5,-13.5,-13.5,-18.7,16.7,50.0,50.0,2.7,1013.25,-13.5,10.0,20,16.7,Lake Peak,Lake Peak,,0,-112.356041,38.3371967,0,True
0,2/10/2024,-2.3,-11.7,0.0,12.0,5.0,0,0,0,0,0,0,-2.3,-2.3,-2.3,-11.7,7.7,50.0,50.0,0.0,1013.25,-2.3,10.0,60,7.7,Microwave,Microwave,"18""",0,-111.8017566,40.7499823,0,True
0,2/10/2024,-3.8,-10.2,0.0,12.0,5.0,0,0,0,0,0,0,-3.8,-3.8,-3.8,-10.2,30.4,50.0,50.0,0.1,1013.25,-3.8,10.0,357,30.4,Little Cottonwood Canyon,Little Cottonwood Canyon,,0,-109.0738217,37.7801637,0,True
0,2/9/2024,-7.4,-13.3,0.0,12.0,5.0,0,0,0,0,0,0,-7.4,-7.4,-7.4,-13.3,10.7,50.0,50.0,2.9,1013.25,-7.4,10.0,285,10.7,Maybird Gulch,Maybird Gulch,"4""",0,-111.7061957,40.5594808,0,True
0,2/9/2024,-4.0,-8.4,0.0,12.0,5.0,0,0,0,0,0,0,-4.0,-4.0,-4.0,-8.4,31.7,50.0,50.0,3.8,1013.25,-4.0,10.0,176,31.7,Little Cottonwood Canyon,Little Cottonwood Canyon,2',0,-109.0738217,37.7801637,0,True
0,2/8/2024,-7.3,-11.5,0.0,12.0,5.0,0,0,0,0,0,0,-7.3,-7.3,-7.3,-11.5,11.0,50.0,50.0,5.6,1013.25,-7.3,10.0,246,11.0,Bells Canyon,Bells Canyon,2.5',0,-111.7501542,40.5410271,0,True
0,2/8/2024,-10.6,-14.8,0.0,12.0,5.0,0,0,0,0,0,0,-10.6,-10.6,-10.6,-14.8,11.0,50.0,50.0,5.6,1013.25,-10.6,10.0,246,11.0,Red Baldy,Red Baldy,,0,-111.6671395,40.5403139,0,True
0,2/7/2024,4.6,1.2,0.0,12.0,5.0,0,0,0,0,0,0,4.6,4.6,4.6,1.2,17.9,50.0,50.0,19.7,1013.25,4.6,10.0,149,17.9,Salt Lake,Salt Lake,"18""",0,-111.9103124,40.6632297,0,True
0,2/7/2024,2.0,-3.5,0.0,12.0,5.0,0,0,0,0,0,0,2.0,2.0,2.0,-3.5,13.9,50.0,50.0,11.8,1013.25,2.0,10.0,176,13.9,West Porter,West Porter,,0,-111.7121964,40.6891988,0,True
0,2/6/2024,5.5,-4.8,0.0,12.0,5.0,0,0,0,0,0,0,5.5,5.5,5.5,-4.8,13.0,50.0,50.0,1.7,1013.25,5.5,10.0,79,13.0,Porter Fork,Porter Fork,2',0,-111.7121964,40.6891988,0,True
0,2/6/2024,10.1,-0.2,0.0,12.0,5.0,0,0,0,0,0,0,10.1,10.1,10.1,-0.2,22.8,50.0,50.0,3.5,1013.25,10.1,10.0,179,22.8,Sugarloaf,Sugarloaf,2',0,-110.4798718,39.3308344,0,True
0,2/6/2024,9.3,0.7,0.0,12.0,5.0,0,0,0,0,0,0,9.3,9.3,9.3,0.7,12.9,50.0,50.0,5.1,1013.25,9.3,10.0,93,12.9,White Pine,White Pine,3',0,-112.0293301,41.147734,0,True
0,2/5/2024,-3.3,-7.8,0.0,12.0,5.0,0,0,0,0,0,0,-3.3,-3.3,-3.3,-7.8,17.2,50.0,50.0,14.0,1013.25,-3.3,10.0,178,17.2,Cardiff Fork,Cardiff Fork,2',0,-111.6528203,40.5950092,0,True
0,2/5/2024,8.1,-1.1,0.0,12.0,5.0,0,0,0,0,0,0,8.1,8.1,8.1,-1.1,24.1,50.0,50.0,0.5,1013.25,8.1,10.0,208,24.1,Rocky Point,Rocky Point,"12""",0,-114.0150068,40.3116003,0,True
0,2/4/2024,-6.8,-16.8,0.0,12.0,5.0,0,0,0,0,0,0,-6.8,-6.8,-6.8,-16.8,12.8,50.0,50.0,0.5,1013.25,-6.8,10.0,201,12.8,Cardiff Peak,Cardiff Peak,"12""",0,-111.6528203,40.5950092,0,True
0,2/4/2024,6.4,-4.3,0.0,12.0,5.0,0,0,0,0,0,0,6.4,6.4,6.4,-4.3,7.8,50.0,50.0,0.0,1013.25,6.4,10.0,244,7.8,Hidden Canyon,Hidden Canyon,4',0,-109.7869074,38.7292127,0,True
0,2/4/2024,-2.0,-14.1,0.0,12.0,5.0,0,0,0,0,0,0,-2.0,-2.0,-2.0,-14.1,12.1,50.0,50.0,0.0,1013.25,-2.0,10.0,220,12.1,Days Fork,Days Fork,"16""",0,-111.6364591,40.621971,0,True
0,2/4/2024,6.3,-6.3,0.0,12.0,5.0,0,0,0,0,0,0,6.3,6.3,6.3,-6.3,16.8,50.0,50.0,0.0,1013.25,6.3,10.0,135,16.8,Reynolds Pk,Reynolds Pk,"4""",0,-112.097711,40.7078652,0,True
0,2/4/2024,-5.5,-15.1,0.0,12.0,5.0,0,0,0,0,0,0,-5.5,-5.5,-5.5,-15.1,12.5,50.0,50.0,0.4,1013.25,-5.5,10.0,165,12.5,Mill D North,Mill D North,"8""",0,-111.610573,40.660987,0,True
0,2/4/2024,-7.4,-19.2,0.0,12.0,5.0,0,0,0,0,0,0,-7.4,-7.4,-7.4,-19.2,18.8,50.0,50.0,0.4,1013.25,-7.4,10.0,195,18.8,Lake Peak,Lake Peak,"12""",0,-112.356041,38.3371967,0,True
0,1/30/2024,4.8,-6.6,0.0,12.0,5.0,0,0,0,0,0,0,4.8,4.8,4.8,-6.6,7.6,50.0,50.0,0.0,1013.25,4.8,10.0,277,7.6,Days Fork,Days Fork,5',0,-111.6364591,40.621971,0,True
0,1/29/2024,8.7,0.2,0.0,12.0,5.0,0,0,0,0,0,0,8.7,8.7,8.7,0.2,11.3,50.0,50.0,0.0,1013.25,8.7,10.0,330,11.3,Two Trees,Two Trees,2.5',0,-111.9217153,40.7786142,0,True
0,1/28/2024,9.2,-0.1,0.0,12.0,5.0,0,0,0,0,0,0,9.2,9.2,9.2,-0.1,9.2,50.0,50.0,0.0,1013.25,9.2,10.0,16,9.2,Circle Awl,Circle Awl,"3""",0,-111.9793968,40.7352412,0,True
0,1/28/2024,9.3,0.8,0.0,12.0,5.0,0,0,0,0,0,0,9.3,9.3,9.3,0.8,7.4,50.0,50.0,0.0,1013.25,9.3,10.0,269,7.4,Davis Gulch,Davis Gulch,3',0,-110.9659007,37.2814198,0,True
0,1/28/2024,9.0,-0.6,0.0,12.0,5.0,0,0,0,0,0,0,9.0,9.0,9.0,-0.6,8.6,50.0,50.0,0.0,1013.25,9.0,10.0,344,8.6,Superior,Superior,,0,-111.9164388,40.799927,0,True
0,1/28/2024,1.3,-6.6,0.0,12.0,5.0,0,0,0,0,0,0,1.3,1.3,1.3,-6.6,4.8,50.0,50.0,0.0,1013.25,1.3,10.0,199,4.8,Raymond Peak,Raymond Peak,"20""",0,-111.7020519,40.6585713,0,True
0,1/27/2024,1.1,-11.0,0.0,12.0,5.0,0,0,0,0,0,0,1.1,1.1,1.1,-11.0,6.4,50.0,50.0,0.0,1013.25,1.1,10.0,290,6.4,Days Fork,Days Fork,"3""",0,-111.6364591,40.621971,0,True
0,1/27/2024,1.9,-4.3,0.0,12.0,5.0,0,0,0,0,0,0,1.9,1.9,1.9,-4.3,22.3,50.0,50.0,0.0,1013.25,1.9,10.0,359,22.3,Little Cottonwood Canyon,Little Cottonwood Canyon,"3""",0,-109.0738217,37.7801637,0,True
0,1/27/2024,7.6,-3.1,0.0,12.0,5.0,0,0,0,0,0,0,7.6,7.6,7.6,-3.1,11.7,50.0,50.0,0.0,1013.25,7.6,10.0,116,11.7,Seagull,Seagull,"8""",0,-111.8928314,40.7697574,0,True
0,1/26/2024,5.8,-2.9,0.0,12.0,5.0,0,0,0,0,0,0,5.8,5.8,5.8,-2.9,10.5,50.0,50.0,0.0,1013.25,5.8,10.0,8,10.5,Superior,Superior,"3""",0,-111.9164388,40.799927,0,True
0,1/25/2024,-5.0,-10.1,0.0,12.0,5.0,0,0,0,0,0,0,-5.0,-5.0,-5.0,-10.1,9.0,50.0,50.0,7.1,1013.25,-5.0,10.0,259,9.0,Grizzly Gulch,Grizzly Gulch,"1""",0,-111.6176169,40.5945374,0,True
0,1/24/2024,3.6,-3.1,0.0,12.0,5.0,0,0,0,0,0,0,3.6,3.6,3.6,-3.1,3.7,50.0,50.0,0.4,1013.25,3.6,10.0,115,3.7,East Bowl,East Bowl,"15""",0,-111.677609,40.326168,0,True
0,1/23/2024,6.9,-2.2,0.0,12.0,5.0,0,0,0,0,0,0,6.9,6.9,6.9,-2.2,17.6,50.0,50.0,0.4,1013.25,6.9,10.0,65,17.6,Little Water,Little Water,,0,-109.5517824,37.1033343,0,True
0,1/20/2024,4.5,-4.5,0.0,12.0,5.0,0,0,0,0,0,0,4.5,4.5,4.5,-4.5,13.4,50.0,50.0,0.7,1013.25,4.5,10.0,150,13.4,Porter Fork,Porter Fork,"12""",0,-111.7121964,40.6891988,0,True
0,1/19/2024,3.1,-4.5,0.0,12.0,5.0,0,0,0,0,0,0,3.1,3.1,3.1,-4.5,13.3,50.0,50.0,0.0,1013.25,3.1,10.0,57,13.3,Mill Creek Canyon,Mill Creek Canyon,4',0,-112.341963,37.3988505,0,True
0,1/19/2024,3.2,-6.8,0.0,12.0,5.0,0,0,0,0,0,0,3.2,3.2,3.2,-6.8,7.1,50.0,50.0,0.0,1013.25,3.2,10.0,266,7.1,Mineral Fork,Mineral Fork,3',0,-111.6853502,40.6210541,0,True
0,1/19/2024,-0.2,-8.9,0.0,12.0,5.0,0,0,0,0,0,0,-0.2,-0.2,-0.2,-8.9,8.2,50.0,50.0,0.0,1013.25,-0.2,10.0,241,8.2,10420,10420,"10""",0,-111.5583795,40.6000653,0,True
0,1/18/2024,1.7,-6.4,0.0,12.0,5.0,0,0,0,0,0,0,1.7,1.7,1.7,-6.4,19.1,50.0,50.0,0.0,1013.25,1.7,10.0,53,19.1,Little Cottonwood Canyon,Little Cottonwood Canyon,2',0,-109.0738217,37.7801637,0,True
0,1/18/2024,2.7,-3.8,0.0,12.0,5.0,0,0,0,0,0,0,2.7,2.7,2.7,-3.8,9.6,50.0,50.0,1.4,1013.25,2.7,10.0,137,9.6,Claytons,Claytons,,0,-112.0268012,41.1631243,0,True
0,1/18/2024,-6.9,-10.6,0.0,12.0,5.0,0,0,0,0,0,0,-6.9,-6.9,-6.9,-10.6,17.5,50.0,50.0,3.8,1013.25,-6.9,10.0,266,17.5,Monte Cristo,Monte Cristo,8',0,-111.6713168,40.5913286,0,True
0,1/18/2024,6.8,-2.6,0.0,12.0,5.0,0,0,0,0,0,0,6.8,6.8,6.8,-2.6,12.0,50.0,50.0,0.0,1013.25,6.8,10.0,130,12.0,Moonlight,Moonlight,"12""",0,-110.3131012,37.0346083,0,True
0,1/17/2024,2.1,-7.5,0.0,12.0,5.0,0,0,0,0,0,0,2.1,2.1,2.1,-7.5,9.4,50.0,50.0,1.1,1013.25,2.1,10.0,344,9.4,Hidden Canyon,Hidden Canyon,"7""",0,-109.7869074,38.7292127,0,True
0,1/17/2024,-0.7,-10.1,0.0,12.0,5.0,0,0,0,0,0,0,-0.7,-0.7,-0.7,-10.1,19.0,50.0,50.0,10.7,1013.25,-0.7,10.0,229,19.0,Lambs Canyon,Lambs Canyon,,0,-111.62674,40.719188,0,True
0,1/17/2024,-0.4,-8.5,0.0,12.0,5.0,0,0,0,0,0,0,-0.4,-0.4,-0.4,-8.5,17.6,50.0,50.0,11.7,1013.25,-0.4,10.0,235,17.6,Butler Fork,Butler Fork,"8""",0,-111.6638836,40.6522147,0,True
