,Dangerous,Location_x,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,humidity,precipMM,pressure,tempC,winddirDegree,windspeedKmph,maxtempC_1,mintempC_1,totalSnow_cm_1,sunHour_1,uvIndex_1,maxtempC_2,mintempC_2,totalSnow_cm_2,sunHour_2,uvIndex_2,maxtempC_3,mintempC_3,totalSnow_cm_3,sunHour_3,uvIndex_3
489,True,1,-2,-9,0.4,8.7,1,-5,-8,-4,-8,17,92,0.5,1013,-2,268,11,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0,3.0,-4.0,0.4,7.1,1.0
490,True,1,-2,-9,0.4,8.7,1,-5,-8,-4,-8,17,92,0.5,1013,-2,268,11,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0,3.0,-4.0,0.4,7.1,1.0
491,True,1,-2,-9,0.4,8.7,1,-5,-8,-4,-8,17,92,0.5,1013,-2,268,11,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0,3.0,-4.0,0.4,7.1,1.0
492,True,1,-2,-9,0.4,8.7,1,-5,-8,-4,-8,17,92,0.5,1013,-2,268,11,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0,3.0,-4.0,0.4,7.1,1.0
493,True,3,2,-4,1.6,11.6,2,-4,-7,-2,-7,27,87,1.9,1012,2,208,16,5.0,0.0,7.0,8.7,2.0,2.0,-3.0,3.4,5.8,1.0,2.0,-6.0,2.1,7.2,2.0
494,False,3,2,-4,1.6,11.6,2,-4,-7,-2,-7,27,87,1.9,1012,2,208,16,5.0,0.0,7.0,8.7,2.0,2.0,-3.0,3.4,5.8,1.0,2.0,-6.0,2.1,7.2,2.0
495,False,1,1,-7,0.0,11.0,2,-12,-8,-4,-8,14,53,0.0,1027,1,129,10,1.0,-5.0,0.0,11.0,2.0,3.0,-3.0,0.4,11.0,2.0,4.0,-1.0,0.0,10.9,2.0
496,False,1,1,-5,0.0,11.0,2,-10,-5,-2,-5,10,58,0.1,1021,1,85,7,3.0,-3.0,0.4,11.0,2.0,4.0,-1.0,0.0,10.9,2.0,10.0,0.0,0.0,10.1,2.0
497,True,1,3,-3,0.4,11.0,2,-6,-2,0,-2,9,67,0.6,1016,3,259,6,4.0,-1.0,0.0,10.9,2.0,10.0,0.0,0.0,10.1,2.0,8.0,-3.0,0.0,10.9,2.0
498,False,3,11,2,0.0,10.3,2,-3,3,5,3,11,61,0.0,1019,11,239,7,9.0,1.0,0.0,10.2,2.0,8.0,-1.0,0.0,10.2,2.0,5.0,-3.0,0.0,10.2,2.0
499,False,1,4,-6,0.0,9.9,2,-3,-3,-1,-3,8,89,0.0,1031,4,182,4,2.0,-10.0,0.0,9.9,2.0,0.0,-9.0,0.0,9.9,2.0,-1.0,-12.0,0.0,9.9,2.0
500,False,1,2,-10,0.0,9.9,2,-8,-6,-5,-6,6,80,0.0,1034,2,222,4,0.0,-9.0,0.0,9.9,2.0,-1.0,-12.0,0.0,9.9,2.0,-2.0,-10.0,0.0,9.9,2.0
501,False,1,4,-4,0.0,9.8,2,-3,-1,-1,-1,7,84,0.2,1024,4,185,4,5.0,-3.0,0.0,9.8,2.0,3.0,-8.0,0.0,9.8,2.0,2.0,-8.0,0.0,9.8,2.0
502,False,2,5,-3,0.0,10.0,2,-8,-3,0,-3,17,56,0.0,1025,5,198,9,5.0,-6.0,0.0,9.9,2.0,3.0,-8.0,0.0,9.9,2.0,1.0,-7.0,0.0,9.9,2.0
503,True,2,5,-3,0.0,10.0,2,-8,-3,0,-3,17,56,0.0,1025,5,198,9,5.0,-6.0,0.0,9.9,2.0,3.0,-8.0,0.0,9.9,2.0,1.0,-7.0,0.0,9.9,2.0
504,False,1,3,-8,0.0,9.8,2,-5,-5,-3,-5,11,82,0.0,1029,3,209,6,2.0,-8.0,0.0,9.8,2.0,1.0,-11.0,0.0,9.8,2.0,-1.0,-12.0,0.0,9.7,1.0
505,False,3,5,-3,0.0,9.9,2,-10,-3,0,-3,15,47,0.0,1026,5,175,8,4.0,-4.0,0.0,9.9,2.0,3.0,-2.0,0.0,9.9,2.0,2.0,1.0,3.7,4.9,1.0
506,False,1,2,-8,0.0,9.8,2,-6,-5,-3,-5,12,79,0.0,1027,2,142,6,1.0,-11.0,0.0,9.8,2.0,-1.0,-12.0,0.0,9.7,1.0,0.0,-6.0,0.4,9.7,2.0
507,True,1,1,-11,0.0,9.8,2,-7,-7,-6,-7,8,88,0.0,1033,1,127,5,-1.0,-12.0,0.0,9.7,1.0,0.0,-6.0,0.4,9.7,2.0,2.0,0.0,0.0,6.5,1.0
508,False,1,-1,-12,0.0,9.7,1,-8,-8,-7,-8,8,95,0.0,1030,-1,238,4,0.0,-6.0,0.4,9.7,2.0,2.0,0.0,0.0,6.5,1.0,3.0,-2.0,0.2,6.5,1.0
509,False,1,2,0,0.0,6.5,1,-1,-2,1,-2,13,91,0.1,1021,2,181,8,3.0,-2.0,0.2,6.5,1.0,4.0,-1.0,0.0,9.7,2.0,3.0,-5.0,0.0,9.7,2.0
510,True,3,7,-2,0.0,9.8,2,-2,-1,1,-1,16,78,0.0,1030,7,95,8,5.0,-3.0,0.0,9.8,2.0,4.0,-7.0,0.0,9.8,2.0,1.0,-9.0,0.0,9.8,2.0
511,True,1,3,-8,0.0,9.6,2,-2,-2,-1,-2,8,88,0.0,1032,3,98,4,3.0,-5.0,0.0,9.6,2.0,1.0,-9.0,0.0,9.6,2.0,-3.0,-19.0,0.0,9.6,2.0
512,False,3,-1,-10,0.0,9.8,2,-10,-12,-7,-12,21,77,0.0,1023,-1,337,11,-3.0,-11.0,0.0,9.8,2.0,-4.0,-9.0,2.9,8.2,1.0,-6.0,-10.0,0.8,8.2,2.0
513,True,0,-3,-9,0.3,9.6,2,-11,-12,-7,-12,18,77,0.4,1018,-3,213,11,-3.0,-6.0,1.4,4.8,1.0,-2.0,-6.0,0.0,9.6,2.0,-1.0,-6.0,0.0,9.6,2.0
514,True,0,-3,-9,0.3,9.6,2,-11,-12,-7,-12,18,77,0.4,1018,-3,213,11,-3.0,-6.0,1.4,4.8,1.0,-2.0,-6.0,0.0,9.6,2.0,-1.0,-6.0,0.0,9.6,2.0
515,False,1,2,-2,0.7,8.2,1,-1,-4,1,-4,24,86,1.7,1016,2,303,16,4.0,-1.0,0.3,4.8,1.0,1.0,-2.0,0.0,8.2,2.0,4.0,-4.0,0.0,9.6,2.0
516,True,1,2,-2,0.7,8.2,1,-1,-4,1,-4,24,86,1.7,1016,2,303,16,4.0,-1.0,0.3,4.8,1.0,1.0,-2.0,0.0,8.2,2.0,4.0,-4.0,0.0,9.6,2.0
517,False,1,4,-1,0.3,4.8,1,0,-3,1,-3,23,93,2.9,1014,4,220,13,1.0,-2.0,0.0,8.2,2.0,4.0,-4.0,0.0,9.6,2.0,1.0,-3.0,0.0,9.6,2.0
518,True,1,4,-1,0.3,4.8,1,0,-3,1,-3,23,93,2.9,1014,4,220,13,1.0,-2.0,0.0,8.2,2.0,4.0,-4.0,0.0,9.6,2.0,1.0,-3.0,0.0,9.6,2.0
519,False,1,4,-1,0.3,4.8,1,0,-3,1,-3,23,93,2.9,1014,4,220,13,1.0,-2.0,0.0,8.2,2.0,4.0,-4.0,0.0,9.6,2.0,1.0,-3.0,0.0,9.6,2.0
520,False,1,4,-1,0.3,4.8,1,0,-3,1,-3,23,93,2.9,1014,4,220,13,1.0,-2.0,0.0,8.2,2.0,4.0,-4.0,0.0,9.6,2.0,1.0,-3.0,0.0,9.6,2.0
521,True,0,7,-3,0.0,9.6,2,-2,-3,1,-3,24,83,0.0,1015,7,233,13,1.0,-5.0,0.0,9.6,2.0,1.0,-6.0,0.0,8.7,2.0,1.0,-5.0,0.0,8.7,2.0
522,True,2,5,-4,0.0,9.7,2,-2,-5,-1,-5,26,91,0.0,1019,5,299,14,1.0,-9.0,0.0,9.7,2.0,1.0,-11.0,0.0,9.7,2.0,-1.0,-9.0,0.3,9.8,2.0
523,False,1,4,-4,0.0,9.6,2,-6,-5,-1,-5,23,71,0.0,1023,4,162,13,1.0,-3.0,0.0,9.6,2.0,3.0,-4.0,0.0,9.6,2.0,3.0,-3.0,0.0,9.6,1.0
524,False,1,1,-6,0.0,9.6,2,-8,-6,-3,-6,11,71,0.0,1025,1,126,6,-1.0,-5.0,0.2,9.6,2.0,5.0,-1.0,0.1,9.6,2.0,10.0,2.0,0.0,9.6,3.0
525,False,2,12,-1,0.0,8.3,2,-12,2,3,2,10,38,0.0,1025,12,140,5,10.0,-3.0,0.0,9.9,2.0,5.0,-7.0,0.0,9.9,2.0,0.0,-8.0,0.0,10.0,2.0
526,True,1,7,-3,0.0,9.8,2,-1,0,2,0,13,82,0.0,1028,7,220,6,2.0,-10.0,0.2,9.8,2.0,-1.0,-16.0,0.2,9.8,1.0,0.0,-4.0,0.9,9.8,2.0
527,True,1,7,-3,0.0,9.8,2,-1,0,2,0,13,82,0.0,1028,7,220,6,2.0,-10.0,0.2,9.8,2.0,-1.0,-16.0,0.2,9.8,1.0,0.0,-4.0,0.9,9.8,2.0
528,True,1,0,-4,0.9,9.8,2,-5,-7,-2,-7,19,83,1.0,1022,0,289,13,4.0,0.0,0.9,8.3,2.0,7.0,-2.0,0.0,9.9,2.0,5.0,-4.0,0.0,9.9,2.0
529,True,1,0,-4,0.9,9.8,2,-5,-7,-2,-7,19,83,1.0,1022,0,289,13,4.0,0.0,0.9,8.3,2.0,7.0,-2.0,0.0,9.9,2.0,5.0,-4.0,0.0,9.9,2.0
530,True,1,0,-4,0.9,9.8,2,-5,-7,-2,-7,19,83,1.0,1022,0,289,13,4.0,0.0,0.9,8.3,2.0,7.0,-2.0,0.0,9.9,2.0,5.0,-4.0,0.0,9.9,2.0
531,True,3,3,-5,0.0,9.9,2,-7,-7,-1,-7,43,63,0.8,1016,3,307,28,8.0,-1.0,0.8,10.0,2.0,8.0,-4.0,0.0,10.0,2.0,5.0,-4.0,0.0,10.0,2.0
532,True,1,3,-13,0.6,10.0,2,-6,-7,-3,-7,16,81,0.8,1019,3,315,10,7.0,-2.0,0.0,9.9,2.0,0.0,-8.0,0.1,8.3,1.0,-2.0,-7.0,0.0,10.0,2.0
533,True,1,3,-13,0.6,10.0,2,-6,-7,-3,-7,16,81,0.8,1019,3,315,10,7.0,-2.0,0.0,9.9,2.0,0.0,-8.0,0.1,8.3,1.0,-2.0,-7.0,0.0,10.0,2.0
534,True,0,4,-2,0.2,10.0,2,-5,-4,0,-4,22,72,0.4,1015,4,269,14,7.0,-4.0,0.0,10.0,2.0,1.0,-9.0,0.1,10.0,2.0,-1.0,-9.0,0.0,10.1,2.0
535,False,4,4,-7,1.2,10.0,2,-5,-6,-1,-6,27,76,2.0,1019,4,210,17,11.0,1.0,0.0,10.0,2.0,2.0,-4.0,0.1,10.0,2.0,-1.0,-6.0,0.0,10.0,2.0
536,True,1,17,3,0.0,11.6,4,-2,10,11,10,12,45,0.0,1006,17,258,8,20.0,8.0,0.0,11.6,4.0,22.0,5.0,0.0,11.6,4.0,23.0,8.0,0.0,11.6,4.0
537,False,1,4,-2,0.5,11.6,2,-7,-2,1,-2,19,60,0.7,1019,4,310,14,7.0,-2.0,0.0,11.6,2.0,5.0,-1.0,0.1,8.1,1.0,15.0,3.0,0.0,8.1,3.0
538,True,1,4,-2,0.5,11.6,2,-7,-2,1,-2,19,60,0.7,1019,4,310,14,7.0,-2.0,0.0,11.6,2.0,5.0,-1.0,0.1,8.1,1.0,15.0,3.0,0.0,8.1,3.0
539,True,1,4,-2,0.5,11.6,2,-7,-2,1,-2,19,60,0.7,1019,4,310,14,7.0,-2.0,0.0,11.6,2.0,5.0,-1.0,0.1,8.1,1.0,15.0,3.0,0.0,8.1,3.0
540,False,1,7,-2,0.0,11.6,2,-5,0,2,0,13,63,0.1,1009,7,295,9,5.0,-1.0,0.1,8.1,1.0,15.0,3.0,0.0,8.1,3.0,14.0,-1.0,0.0,11.6,3.0
541,False,1,18,6,0.0,11.6,4,0,11,12,11,12,47,0.0,1012,18,185,7,15.0,5.0,0.0,11.6,3.0,18.0,6.0,0.0,11.6,4.0,16.0,2.0,0.0,11.6,3.0
542,False,1,9,-1,0.0,11.6,2,-1,3,5,3,14,70,0.0,1024,9,258,8,6.0,-4.0,0.0,11.6,2.0,6.0,-1.0,0.0,11.6,2.0,8.0,-2.0,0.0,11.6,2.0
543,False,1,9,-1,0.0,11.6,2,-1,3,5,3,14,70,0.0,1024,9,258,8,6.0,-4.0,0.0,11.6,2.0,6.0,-1.0,0.0,11.6,2.0,8.0,-2.0,0.0,11.6,2.0
544,False,1,9,-1,0.0,11.6,2,-1,3,5,3,14,70,0.0,1024,9,258,8,6.0,-4.0,0.0,11.6,2.0,6.0,-1.0,0.0,11.6,2.0,8.0,-2.0,0.0,11.6,2.0
545,True,1,4,-5,0.3,8.9,1,-3,-3,0,-3,20,81,0.4,1006,4,163,13,5.0,-6.0,0.0,8.9,2.0,7.0,0.0,0.2,10.2,1.0,12.0,0.0,0.0,11.6,3.0
546,False,3,11,4,0.0,11.6,3,-11,4,8,4,38,26,0.0,1006,11,222,28,10.0,-3.0,0.0,11.6,2.0,14.0,4.0,0.0,8.9,3.0,15.0,2.0,0.0,10.2,3.0
547,True,1,5,-6,0.0,8.9,2,-6,-2,0,-2,13,66,0.1,1015,5,167,8,7.0,0.0,0.2,10.2,1.0,12.0,0.0,0.0,11.6,3.0,7.0,-2.0,0.0,11.6,2.0
548,False,1,12,0,0.0,11.6,3,-2,2,6,2,34,58,0.1,1014,12,164,19,7.0,-2.0,0.0,11.6,2.0,4.0,-1.0,0.2,8.9,2.0,5.0,-2.0,0.0,8.9,2.0
549,True,2,11,0,0.0,11.6,3,-6,2,5,2,29,43,0.0,1017,11,194,19,7.0,-6.0,0.0,11.6,2.0,5.0,-3.0,1.4,11.6,2.0,6.0,-2.0,0.0,8.9,2.0
550,True,1,4,-1,0.2,8.9,2,-3,-1,1,-1,11,71,0.3,1009,4,226,8,5.0,-2.0,0.0,8.9,2.0,5.0,-1.0,0.0,7.5,2.0,6.0,-4.0,0.0,8.9,2.0
551,False,1,4,-1,0.2,8.9,2,-3,-1,1,-1,11,71,0.3,1009,4,226,8,5.0,-2.0,0.0,8.9,2.0,5.0,-1.0,0.0,7.5,2.0,6.0,-4.0,0.0,8.9,2.0
552,True,1,4,-1,0.2,8.9,2,-3,-1,1,-1,11,71,0.3,1009,4,226,8,5.0,-2.0,0.0,8.9,2.0,5.0,-1.0,0.0,7.5,2.0,6.0,-4.0,0.0,8.9,2.0
553,True,1,4,-1,0.2,8.9,2,-3,-1,1,-1,11,71,0.3,1009,4,226,8,5.0,-2.0,0.0,8.9,2.0,5.0,-1.0,0.0,7.5,2.0,6.0,-4.0,0.0,8.9,2.0
554,False,0,7,0,0.5,11.6,2,-6,-1,3,-1,21,56,0.6,1008,7,272,16,6.0,-1.0,0.0,8.9,2.0,8.0,0.0,0.0,10.2,2.0,9.0,-1.0,0.0,10.2,2.0
555,False,2,5,-3,1.4,11.6,2,-4,-4,1,-4,22,76,2.5,1010,5,270,16,6.0,-2.0,0.0,8.9,2.0,7.0,-2.0,0.0,7.5,1.0,8.0,-3.0,0.0,8.8,2.0
556,False,2,5,-3,1.4,11.6,2,-4,-4,1,-4,22,76,2.5,1010,5,270,16,6.0,-2.0,0.0,8.9,2.0,7.0,-2.0,0.0,7.5,1.0,8.0,-3.0,0.0,8.8,2.0
557,False,2,6,-2,0.0,11.6,2,-9,-4,2,-4,46,50,0.0,1023,6,347,31,9.0,-2.0,0.0,11.6,2.0,5.0,-2.0,0.9,8.8,2.0,4.0,-5.0,0.0,11.6,2.0
558,False,1,6,-3,0.0,11.6,2,-5,0,2,0,9,62,0.0,1027,6,138,5,2.0,-2.0,0.4,11.6,1.0,12.0,3.0,0.0,8.8,3.0,11.0,-1.0,0.0,11.6,2.0
559,False,1,6,-3,0.0,11.6,2,-5,0,2,0,9,62,0.0,1027,6,138,5,2.0,-2.0,0.4,11.6,1.0,12.0,3.0,0.0,8.8,3.0,11.0,-1.0,0.0,11.6,2.0
560,False,1,6,-2,0.0,11.6,2,-2,1,2,1,9,73,0.0,1027,6,148,5,4.0,-2.0,0.0,11.6,2.0,7.0,2.0,0.0,10.2,2.0,7.0,-3.0,0.0,11.6,2.0
561,True,1,5,0,0.0,10.1,1,1,-1,3,-1,30,85,0.2,1002,5,189,18,6.0,-1.0,0.0,10.1,2.0,6.0,1.0,0.2,8.6,2.0,9.0,-1.0,0.0,11.1,2.0
562,True,1,5,0,0.0,10.1,1,1,-1,3,-1,30,85,0.2,1002,5,189,18,6.0,-1.0,0.0,10.1,2.0,6.0,1.0,0.2,8.6,2.0,9.0,-1.0,0.0,11.1,2.0
563,True,1,5,0,0.0,10.1,1,1,-1,3,-1,30,85,0.2,1002,5,189,18,6.0,-1.0,0.0,10.1,2.0,6.0,1.0,0.2,8.6,2.0,9.0,-1.0,0.0,11.1,2.0
564,True,0,7,-1,0.0,11.6,2,-4,-1,2,-1,22,65,0.0,1009,7,209,16,7.0,2.0,0.0,10.1,2.0,9.0,0.0,0.0,11.5,2.0,12.0,2.0,0.0,11.1,3.0
565,False,1,6,-1,0.0,10.1,2,-1,-2,2,-2,25,80,0.3,1007,6,168,15,6.0,1.0,0.2,8.6,2.0,9.0,-1.0,0.0,11.1,2.0,9.0,-2.0,0.0,11.1,2.0
566,True,1,6,-1,0.0,10.1,2,-1,-2,2,-2,25,80,0.3,1007,6,168,15,6.0,1.0,0.2,8.6,2.0,9.0,-1.0,0.0,11.1,2.0,9.0,-2.0,0.0,11.1,2.0
567,True,1,6,-1,0.0,10.1,2,-1,-2,2,-2,25,80,0.3,1007,6,168,15,6.0,1.0,0.2,8.6,2.0,9.0,-1.0,0.0,11.1,2.0,9.0,-2.0,0.0,11.1,2.0
568,False,1,9,-2,0.0,11.1,2,-3,2,4,2,12,64,0.0,1015,9,195,6,8.0,-2.0,0.0,11.1,2.0,6.0,-6.0,0.0,11.0,2.0,3.0,-5.0,0.0,11.0,2.0
569,True,1,2,-5,0.7,8.5,1,-7,-5,-1,-5,27,64,0.9,1013,2,243,16,5.0,-1.0,0.0,10.9,2.0,9.0,-2.0,0.0,10.9,2.0,7.0,-1.0,0.0,10.8,1.0
570,True,1,5,-1,0.0,10.9,2,-6,0,2,0,15,55,0.0,1017,5,244,8,9.0,-2.0,0.0,10.9,2.0,7.0,-1.0,0.0,10.8,1.0,10.0,3.0,0.0,10.1,3.0
571,True,1,7,-1,0.0,10.8,1,-2,1,4,1,27,67,0.6,1013,7,200,15,10.0,3.0,0.0,10.1,3.0,5.0,1.0,0.0,6.9,1.0,5.0,2.0,0.0,8.5,1.0
572,True,1,7,-1,0.0,10.8,1,-2,1,4,1,27,67,0.6,1013,7,200,15,10.0,3.0,0.0,10.1,3.0,5.0,1.0,0.0,6.9,1.0,5.0,2.0,0.0,8.5,1.0
573,False,0,12,2,0.0,10.4,3,-1,3,6,3,27,62,0.0,1015,12,232,14,9.0,-2.0,0.0,10.4,2.0,8.0,0.0,0.0,10.4,2.0,4.0,-3.0,0.0,10.4,2.0
574,False,0,12,2,0.0,10.4,3,-1,3,6,3,27,62,0.0,1015,12,232,14,9.0,-2.0,0.0,10.4,2.0,8.0,0.0,0.0,10.4,2.0,4.0,-3.0,0.0,10.4,2.0
575,False,0,12,2,0.0,10.4,3,-1,3,6,3,27,62,0.0,1015,12,232,14,9.0,-2.0,0.0,10.4,2.0,8.0,0.0,0.0,10.4,2.0,4.0,-3.0,0.0,10.4,2.0
576,True,1,10,3,0.0,10.1,3,1,4,6,4,24,73,0.1,1014,10,185,13,5.0,1.0,0.0,6.9,1.0,5.0,2.0,0.0,8.5,1.0,3.0,-2.0,0.2,8.4,1.0
577,False,1,5,1,0.0,6.9,1,2,1,3,1,15,90,0.1,1017,5,181,8,5.0,2.0,0.0,8.5,1.0,3.0,-2.0,0.2,8.4,1.0,3.0,-7.0,0.0,10.0,2.0
578,True,1,5,1,0.0,6.9,1,2,1,3,1,15,90,0.1,1017,5,181,8,5.0,2.0,0.0,8.5,1.0,3.0,-2.0,0.2,8.4,1.0,3.0,-7.0,0.0,10.0,2.0
579,False,3,11,2,0.0,10.5,3,0,4,6,4,15,65,0.0,1017,11,240,8,10.0,1.0,0.0,10.5,2.0,6.0,-2.0,0.0,10.4,2.0,4.0,-2.0,0.0,10.4,2.0
580,False,1,3,-2,0.2,8.4,1,-2,-4,0,-4,24,89,0.4,1021,3,168,13,3.0,-7.0,0.0,10.0,2.0,2.0,-2.0,0.3,6.8,1.0,2.0,0.0,0.3,6.8,1.0
581,True,1,3,-7,0.0,10.0,2,-4,-4,-2,-4,8,88,0.0,1023,3,197,5,2.0,-2.0,0.3,6.8,1.0,2.0,0.0,0.3,6.8,1.0,1.0,-1.0,1.7,5.1,1.0
582,True,1,3,-7,0.0,10.0,2,-4,-4,-2,-4,8,88,0.0,1023,3,197,5,2.0,-2.0,0.3,6.8,1.0,2.0,0.0,0.3,6.8,1.0,1.0,-1.0,1.7,5.1,1.0
583,True,1,3,-7,0.0,10.0,2,-4,-4,-2,-4,8,88,0.0,1023,3,197,5,2.0,-2.0,0.3,6.8,1.0,2.0,0.0,0.3,6.8,1.0,1.0,-1.0,1.7,5.1,1.0
584,True,1,3,-7,0.0,10.0,2,-4,-4,-2,-4,8,88,0.0,1023,3,197,5,2.0,-2.0,0.3,6.8,1.0,2.0,0.0,0.3,6.8,1.0,1.0,-1.0,1.7,5.1,1.0
585,False,1,2,-2,0.3,6.8,1,-1,-2,0,-2,11,93,0.3,1019,2,260,7,2.0,0.0,0.3,6.8,1.0,1.0,-1.0,1.7,5.1,1.0,0.0,-5.0,0.8,5.1,1.0
586,True,1,2,-2,0.3,6.8,1,-1,-2,0,-2,11,93,0.3,1019,2,260,7,2.0,0.0,0.3,6.8,1.0,1.0,-1.0,1.7,5.1,1.0,0.0,-5.0,0.8,5.1,1.0
587,True,3,6,0,0.0,10.4,1,0,0,3,0,21,81,0.1,1014,6,273,12,7.0,0.0,0.0,10.0,2.0,4.0,-3.0,0.0,10.3,2.0,2.0,-4.0,0.7,10.0,2.0
588,True,1,2,0,0.3,6.8,1,1,-2,1,-2,20,97,2.2,1016,2,225,12,1.0,-1.0,1.7,5.1,1.0,0.0,-5.0,0.8,5.1,1.0,-2.0,-15.0,0.1,10.0,2.0
589,False,3,7,0,0.0,10.0,2,0,0,3,0,28,82,0.3,1016,7,216,15,4.0,-3.0,0.0,10.3,2.0,2.0,-4.0,0.7,10.0,2.0,0.0,-7.0,0.2,10.3,2.0
590,True,1,1,-1,1.7,5.1,1,0,-4,0,-4,24,97,2.1,1014,1,208,15,0.0,-5.0,0.8,5.1,1.0,-2.0,-15.0,0.1,10.0,2.0,-4.0,-15.0,0.0,10.2,2.0
591,True,1,1,-1,1.7,5.1,1,0,-4,0,-4,24,97,2.1,1014,1,208,15,0.0,-5.0,0.8,5.1,1.0,-2.0,-15.0,0.1,10.0,2.0,-4.0,-15.0,0.0,10.2,2.0
592,True,1,1,-1,1.7,5.1,1,0,-4,0,-4,24,97,2.1,1014,1,208,15,0.0,-5.0,0.8,5.1,1.0,-2.0,-15.0,0.1,10.0,2.0,-4.0,-15.0,0.0,10.2,2.0
593,True,1,1,-1,1.7,5.1,1,0,-4,0,-4,24,97,2.1,1014,1,208,15,0.0,-5.0,0.8,5.1,1.0,-2.0,-15.0,0.1,10.0,2.0,-4.0,-15.0,0.0,10.2,2.0
594,False,1,1,-1,1.7,5.1,1,0,-4,0,-4,24,97,2.1,1014,1,208,15,0.0,-5.0,0.8,5.1,1.0,-2.0,-15.0,0.1,10.0,2.0,-4.0,-15.0,0.0,10.2,2.0
595,False,3,4,-3,0.0,10.3,2,-2,-4,0,-4,28,85,0.0,1019,4,201,16,2.0,-4.0,0.7,10.0,2.0,0.0,-7.0,0.2,10.3,2.0,-2.0,-11.0,0.0,10.0,2.0
596,False,1,0,-5,0.8,5.1,1,-3,-8,-2,-8,25,95,0.9,1013,0,194,16,-2.0,-15.0,0.1,10.0,2.0,-4.0,-15.0,0.0,10.2,2.0,-6.0,-17.0,0.0,10.0,2.0
597,True,0,1,-5,0.0,10.3,2,-6,-8,-3,-8,25,80,0.0,1015,1,203,16,-2.0,-11.0,0.8,10.0,2.0,-6.0,-16.0,0.1,10.2,2.0,-4.0,-14.0,0.5,10.2,2.0
598,False,1,-2,-15,0.1,10.0,2,-9,-11,-8,-11,14,90,0.1,1020,-2,174,9,-4.0,-15.0,0.0,10.2,2.0,-6.0,-17.0,0.0,10.0,2.0,-2.0,-11.0,0.0,10.1,2.0
599,False,1,-2,-15,0.1,10.0,2,-9,-11,-8,-11,14,90,0.1,1020,-2,174,9,-4.0,-15.0,0.0,10.2,2.0,-6.0,-17.0,0.0,10.0,2.0,-2.0,-11.0,0.0,10.1,2.0
600,False,1,-4,-15,0.0,10.2,2,-14,-16,-11,-16,18,83,0.0,1026,-4,164,10,-6.0,-17.0,0.0,10.0,2.0,-2.0,-11.0,0.0,10.1,2.0,-3.0,-13.0,0.0,10.1,2.0
601,False,1,-4,-15,0.0,10.2,2,-14,-16,-11,-16,18,83,0.0,1026,-4,164,10,-6.0,-17.0,0.0,10.0,2.0,-2.0,-11.0,0.0,10.1,2.0,-3.0,-13.0,0.0,10.1,2.0
602,False,2,-3,-14,0.0,10.3,2,-11,-13,-9,-13,12,84,0.0,1020,-3,185,7,-5.0,-11.0,0.3,10.3,2.0,-3.0,-10.0,0.1,10.3,2.0,-3.0,-11.0,0.0,10.2,2.0
603,False,1,-3,-13,0.0,10.1,2,-11,-12,-9,-12,13,85,0.0,1021,-3,157,7,-4.0,-12.0,0.0,10.1,1.0,-2.0,-11.0,0.0,5.0,1.0,0.0,-6.0,1.3,5.0,1.0
604,False,3,3,-4,4.0,8.3,2,-1,-3,1,-3,21,89,4.7,1005,3,257,14,7.0,1.0,1.4,10.2,2.0,6.0,-4.0,0.0,10.1,2.0,1.0,-4.0,0.0,10.1,2.0
605,False,1,0,-6,1.3,5.0,1,-3,-5,-2,-5,15,93,1.6,1012,0,243,10,3.0,-5.0,0.0,8.3,2.0,-1.0,-10.0,0.0,10.0,2.0,1.0,-10.0,0.0,10.0,2.0
606,False,1,0,-6,1.3,5.0,1,-3,-5,-2,-5,15,93,1.6,1012,0,243,10,3.0,-5.0,0.0,8.3,2.0,-1.0,-10.0,0.0,10.0,2.0,1.0,-10.0,0.0,10.0,2.0
607,True,1,1,-5,1.0,6.5,1,-3,-7,-2,-7,21,91,1.2,1021,1,272,14,3.0,-1.0,0.0,4.9,1.0,1.0,-6.0,0.6,8.2,1.0,-2.0,-8.0,0.3,8.2,1.0
608,True,1,3,-1,0.0,4.9,1,1,-2,1,-2,25,96,0.0,1018,3,193,13,1.0,-6.0,0.6,8.2,1.0,-2.0,-8.0,0.3,8.2,1.0,-1.0,-5.0,0.3,4.8,1.0
609,False,1,1,-6,0.6,8.2,1,-2,-5,-2,-5,14,95,0.8,1020,1,259,9,-2.0,-8.0,0.3,8.2,1.0,-1.0,-5.0,0.3,4.8,1.0,-1.0,-7.0,0.0,9.7,2.0
610,True,1,1,-6,0.6,8.2,1,-2,-5,-2,-5,14,95,0.8,1020,1,259,9,-2.0,-8.0,0.3,8.2,1.0,-1.0,-5.0,0.3,4.8,1.0,-1.0,-7.0,0.0,9.7,2.0
611,True,1,1,-6,0.6,8.2,1,-2,-5,-2,-5,14,95,0.8,1020,1,259,9,-2.0,-8.0,0.3,8.2,1.0,-1.0,-5.0,0.3,4.8,1.0,-1.0,-7.0,0.0,9.7,2.0
